DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE,,
4192.5,7.92,0.269,81.47,18.7,0.248,1.76,0.259,5.01,2.251,24,125,817.0750122,4250.024414,,
4193,8.03,0.271,79.21,18.33,0.232,1.78,0.252,6.41,2.246,21,89,817.2133179,4614.383301,,
4193.5,7.9,0.272,75.36,14.56,0.188,1.8,0.234,8.27,2.244,21,148,533.7498169,9217.969727,,
4194,7.81,0.269,75.99,11.78,0.211,1.77,0.242,9.56,2.251,21,148,909.4707642,14696.31641,,
4194.5,7.75,0.264,78.69,11.96,0.231,1.76,0.248,6.81,2.258,17,97,894.1896973,9876.788086,,
4195,7.95,0.257,77.94,13.53,0.206,1.75,0.233,5.95,2.271,13,58,660.3640137,11166.52637,,
4195.5,7.99,0.251,78.59,14.36,0.207,1.76,0.23,5.3,2.281,11,45,581.8861694,7319.792969,,
4196,8.07,0.243,79.17,15.09,0.216,1.76,0.23,5.32,2.295,11,41,506.6199951,5909.20752,,
4196.5,8.23,0.239,78.09,15.61,0.211,1.77,0.225,6.31,2.301,12,41,443.8156738,6027.95166,,
4197,8.22,0.241,75.99,15.89,0.212,1.78,0.227,10.18,2.297,15,53,448.9689331,7080.014648,,
4197.5,8,0.25,77.81,14.51,0.222,1.79,0.236,7.51,2.282,16,58,597.0484619,5027.827148,,
4198,7.96,0.257,78.01,13.53,0.219,1.77,0.239,6.9,2.271,19,81,696.5600586,7997.29248,,
4198.5,8.13,0.261,79.69,12.79,0.224,1.77,0.243,5.3,2.263,19,89,800.0545654,6539.387207,,
4199,8.16,0.262,75.92,14.17,0.225,1.77,0.244,12.25,2.262,17,89,865.6524048,9629.140625,,
4199.5,8.29,0.259,75.56,12.51,0.221,1.76,0.241,12.93,2.266,16,63,869.0043945,12756.55078,,
4200,8.36,0.255,73.16,12.51,0.224,1.73,0.24,26.66,2.275,17,63,1256.874146,14042.25977,,
4200.5,8.31,0.247,74.35,11.5,0.23,1.72,0.239,20.35,2.288,21,89,1034.913208,21499.50586,,
4201,8.08,0.247,76.76,11.96,0.226,1.71,0.237,10.09,2.287,22,97,677.7576904,24538.73828,,
4201.5,8.01,0.249,78.34,11.96,0.206,1.75,0.229,5.5,2.285,21,97,611.0639648,10484.08887,,
4202,7.99,0.246,79.59,18.96,0.212,1.76,0.23,4.66,2.289,12,45,465.1760864,4693.324707,,
4202.5,8.23,0.224,80.33,30.99,0.226,1.8,0.225,4.96,2.326,3,11,219.3627014,1709.312012,,
4203,8.33,0.188,74.42,48.86,0.195,1.85,0.192,11.63,2.389,0,2,44.38556671,289.0026245,,
4203.5,8.25,0.154,69,55.77,0.142,1.89,0.148,23.18,2.447,0,0,393.7140808,243.9242249,,
4204,7.97,0.138,67.03,60.42,0.133,1.93,0.136,35.71,2.474,0,0,1600.818848,237.3629913,,
4204.5,8.01,0.135,69.03,61.15,0.157,1.97,0.146,26.89,2.48,0,0,657.8249512,349.6800232,,
4205,8.04,0.122,72.07,69.98,0.182,2.03,0.155,16.18,2.502,0,0,59.39244461,376.4402771,,
4205.5,7.93,0.108,79.44,77.99,0.23,2.07,0.18,6.37,2.526,0,0,4.325149059,3.828727961,,
4206,7.92,0.099,81.46,78.27,0.223,2.12,0.173,4.2,2.541,0,0,0.8956604,23.69844818,,
4206.5,7.93,0.103,77.34,74.7,0.15,2.15,0.129,3.62,2.534,0,0,0.626337707,234495.4531,,
4207,7.94,0.104,74.69,70.23,0.107,2.18,0.106,3.52,2.532,0,0,0.564792335,0.001747808,,
4207.5,7.94,0.105,74.61,68.76,0.11,2.17,0.108,3.69,2.531,0,0,0.621945858,0.107812248,,
4208,7.97,0.107,74.83,65.99,0.114,2.16,0.111,3.72,2.526,0,0,0.662861347,4.224126339,,
4208.5,7.99,0.109,75.5,67.79,0.126,2.13,0.118,3.79,2.524,0,0,0.723187029,7791.812012,,
4209,7.97,0.114,75.55,66.31,0.132,2.09,0.123,4.02,2.515,0,0,0.854198039,324491.25,,
4209.5,7.93,0.119,75.91,65.67,0.144,2.03,0.132,4.31,2.507,1,1,1.07317102,52427.69922,,
4210,7.92,0.123,76.76,62.43,0.155,2.01,0.14,4.18,2.5,1,1,1.18777144,14218.1543,,
4210.5,7.86,0.134,77.24,60.68,0.157,1.97,0.146,3.9,2.481,1,1,1.087929964,7024.937988,,
4211,7.86,0.157,77.37,57.45,0.147,1.95,0.152,3.37,2.441,2,1,0.738071024,621253.0625,,
4211.5,7.86,0.226,79.57,54.43,0.174,1.96,0.202,3.14,2.324,3,1,182.864151,5388.595703,,
4212,7.96,0.33,78.62,53.42,0.173,2.04,0,3.67,2.146,3,0,108.5116653,26.91408539,,
4212.5,8.25,0.363,84.61,53.78,0.22,2.08,0,2.4,2.089,3,0,305.775238,189.5795135,,
4213,9.24,0.322,96.11,59.5,0.336,2.13,0.329,1.78,2.16,3,0,991.3256226,143.2490692,,
4213.5,8.27,0.238,99.94,66.5,0.331,2.21,0.288,1.11,2.303,2,0,34.40350723,91.4391861,,
4214,8.3,0.202,79.13,79.12,0.18,2.3,0.191,3.88,2.365,1,0,54.37957764,890.1834717,,
4214.5,8.47,0.195,78,82.71,0.212,2.32,0.204,7,2.377,0,0,26.88874435,11.5046196,,
4215,8.28,0.175,74.55,81.65,0.272,2.29,0.229,30.29,2.411,0,0,102.2050171,22.65478134,,
4215.5,7.97,0.161,69.31,73.09,0.227,2.28,0.197,69.07,2.435,0,0,967.9516602,70.10742188,,
4216,7.98,0.155,73.9,64.33,0.187,2.32,0.172,11.17,2.445,0,0,6.971486092,24.56765938,,
4216.5,7.9,0.161,77.74,75.06,0.171,2.34,0.166,4.3,2.434,0,0,5.440633774,4.091347694,,
4217,7.88,0.161,87.2,93.67,0.23,2.37,0.199,2.08,2.435,-999.25,0,0.532476425,0.024907162,,
4217.5,7.89,0.145,90.11,112.56,0.25,2.46,0.204,1.88,2.461,-999.25,0,0.50622946,0.095017605,,
4218,8.08,0.152,82.76,131.07,0.158,2.62,0.155,2,2.45,-999.25,-999.25,0.045833904,0.538647294,,
4218.5,8.01,0.16,81.01,152.69,0.148,2.74,0.154,2.42,2.436,-999.25,-999.25,0.128903583,5.928113461,,
4219,8.29,0.21,96.7,161.71,0.301,2.71,0.26,1.79,2.35,-999.25,-999.25,0.000204918,0.000273786,,
4219.5,8.55,0.246,108.81,152.96,0.414,2.57,0.341,1.41,2.289,-999.25,-999.25,2.39E-06,0.000889271,,
4220,9.55,0.321,107.66,136.69,0.407,2.47,0.367,1.36,2.16,-999.25,-999.25,0.311862022,0.921558976,,
4220.5,9.13,0.382,103.9,130.62,0.39,2.43,0.386,1.69,2.056,-999.25,-999.25,691.168396,0.449933112,,
4221,9.06,0.409,106.85,134.4,0.429,2.42,0.419,1.81,2.01,-999.25,-999.25,1798.396606,2.543632269,,
4221.5,9.37,0.409,103.2,134.12,0.398,2.41,0.404,1.99,2.01,-999.25,-999.25,1340.193359,3.270986795,,
4222,8.81,0.386,94.42,136.97,0.36,2.41,0.373,3.75,2.05,-999.25,-999.25,837.2322998,2.720892429,,
4222.5,8.47,0.368,90.73,136.42,0.329,2.41,0.349,4.28,2.081,-999.25,-999.25,341.1883545,3.178545713,,
4223,8.79,0.302,85.27,127.11,0.287,2.4,0.295,5.61,2.194,-999.25,1,84.48874664,12.91433525,,
4223.5,8.07,0.234,78.39,102.59,0.181,2.35,0.209,4.57,2.31,-999.25,1,314.6237793,73.77353668,,
4224,7.74,0.188,80.41,71.27,0.179,2.28,0.184,2.97,2.389,-999.25,1,5.612771988,100.6719742,,
4224.5,7.77,0.189,81.57,53.03,0.187,2.18,0.188,2.6,2.387,9,1,28.79595566,13788.63379,,
4225,7.9,0.213,82.74,57.19,0.175,2.13,0.195,1.94,2.345,17,1,4.557872295,38606204,,
4225.5,8,0.248,83.72,70.55,0.191,2.14,0.221,2.08,2.286,19,0,36.63687134,38538.38672,,
4226,7.98,0.271,94.06,91.46,0.331,2.24,0.302,2.43,2.246,13,0,153.7727203,0.829347312,,
4226.5,8.11,0.257,91.58,115.6,0.293,2.36,0.276,2.47,2.271,8,0,0.000670737,0.444373101,,
4227,8.38,0.207,92.04,130.98,0.264,2.46,0.237,1.86,2.355,3,0,1.81E-05,0.010111216,,
4227.5,8.11,0.17,92.2,142.68,0.261,2.46,0.22,1.85,2.419,0,0,1.485059977,0.021695873,,
4228,7.92,0.146,82.87,137.31,0.19,2.42,0.169,2.79,2.46,0,1,2.092151403,0.489493132,,
4228.5,7.97,0.149,76.61,126.99,0.185,2.38,0.168,6.66,2.455,2,1,2.495503426,9.158137321,,
4229,8.01,0.171,76.53,96.13,0.181,2.37,0.176,6.21,2.417,5,2,8.982895851,3.660160542,,
4229.5,8.01,0.215,79.64,64.1,0.193,2.31,0.204,3.95,2.343,6,3,73.64022827,631.1063843,,
4230,7.84,0.251,82.7,38.77,0.223,2.22,0.237,3.15,2.28,6,4,290.9856873,18.29565239,,
4230.5,7.87,0.268,85,30.85,0.233,2.09,0.251,2.42,2.252,6,4,524.9439087,604.5253906,,
4231,7.91,0.269,86.33,31.55,0.258,2.04,0.264,2.6,2.25,6,4,542.7058716,1120.774536,,
4231.5,7.96,0.266,85.03,32.93,0.253,2.07,0.26,3.02,2.255,6,7,485.0210266,571.052002,,
4232,7.94,0.262,82.4,34.1,0.232,2.13,0.247,3.65,2.262,6,10,408.6430969,175.8901825,,
4232.5,7.98,0.259,80.98,34.22,0.233,2.19,0.246,4.72,2.267,6,16,388.982666,80.76732635,,
4233,8.03,0.26,83.13,32.66,0.252,2.21,0.256,4.06,2.266,8,21,446.1678162,133.2297516,,
4233.5,7.98,0.252,80.91,28.36,0.207,2.18,0.231,3.5,2.279,15,21,386.9549561,99.56830597,,
4234,7.87,0.231,81.03,25.04,0.19,2.16,0.211,2.79,2.315,22,16,203.9242401,29.41099739,,
4234.5,7.76,0.234,77.51,40.43,0.154,2.19,0.198,3.46,2.31,32,13,166.3027039,1244555.875,,
4235,7.77,0.259,75.57,57.38,0.147,2.33,0.211,4.67,2.267,38,22,645.2697144,10353625,,
4235.5,8.18,0.313,83.09,76.82,0.235,2.43,0.277,3.76,2.175,34,38,311.7386475,14.24410915,,
4236,10.03,0.361,97.3,79.67,0.362,2.51,0.362,2.18,2.092,13,6,2777.543701,13.69039345,,
4236.5,10.68,0.388,101.05,83.26,0.349,2.54,0.369,1.25,2.047,4,1,3868.407471,5.575078964,,
4237,10.24,0.362,100.92,88.04,0.343,2.57,0.353,1.23,2.092,4,1,1445.052368,0.582289815,,
4237.5,10.32,0.3,93.26,90.53,0.307,2.57,0.304,2.18,2.198,-999.25,2,181.3474274,0.485155404,,
4238,8.6,0.242,87.88,89.15,0.305,2.54,0.275,4.17,2.296,-999.25,11,106.1985397,6.600574017,,
4238.5,9.68,0.227,82.34,85.84,0.258,2.5,0.243,6.09,2.322,-999.25,16,86.03546906,19.8555336,,
4239,9.95,0.256,88.27,86.12,0.274,2.5,0.265,2.95,2.272,-999.25,10,66.02839661,0.846854627,,
4239.5,9.98,0.307,93.74,87.07,0.319,2.53,0.313,2.27,2.186,-999.25,5,321.1608887,0.492076516,,
4240,9.11,0.337,96.67,86.06,0.325,2.54,0.331,1.66,2.134,-999.25,1,684.1963501,0.563234627,,
4240.5,9.44,0.318,94.1,84.03,0.3,2.55,0.309,1.76,2.166,-999.25,1,331.8353271,0.388741046,,
4241,9.04,0.284,92.71,83.91,0.29,2.58,0.287,1.88,2.224,-999.25,1,106.8065338,0.574795783,,
4241.5,9.09,0.268,87.91,81.61,0.239,2.65,0.254,2.06,2.252,-999.25,1,34.37216949,1.129428625,,
4242,8.79,0.262,91,79.86,0.282,2.69,0.272,2.11,2.261,-999.25,1,70.53797913,0.841207564,,
4242.5,9.45,0.249,92.86,79.78,0.296,2.71,0.274,1.94,2.285,-999.25,2,47.72336197,0.756668925,,
4243,9.32,0.235,91.71,81.35,0.283,2.72,0.26,1.98,2.308,-999.25,5,19.02335167,0.372522593,,
4243.5,9.58,0.244,93.01,82.58,0.298,2.69,0.272,1.97,2.292,-999.25,7,35.26647186,0.704887927,,
4244,9.27,0.259,92.59,81.28,0.271,2.59,0.265,1.56,2.267,-999.25,11,25.01717949,0.654388011,,
4244.5,9.84,0.33,94.31,81.65,0.339,2.47,0.335,2.53,2.145,-999.25,-999.25,941.2977905,2.031723976,,
4245,10,0.404,101.59,85.58,0.372,2.38,0.388,1.49,2.02,-999.25,-999.25,6146.314941,65.02007294,,
4245.5,9.77,0.468,99.74,88.24,0.368,2.36,0,1.79,1.909,-999.25,-999.25,12.05408573,inf,,
4246,9.41,0.452,106.43,89.26,0.408,2.42,0,1.25,1.938,-999.25,-999.25,2.125471592,inf,,
4246.5,9.61,0.376,101.81,93.13,0.374,2.53,0.375,1.53,2.067,-999.25,-999.25,2337.009766,2.035140038,,
4247,9.14,0.29,98.26,98.56,0.359,2.63,0.326,2.03,2.214,-999.25,-999.25,161.7366638,0.657579601,,
4247.5,8.9,0.241,92.02,101.69,0.27,2.69,0.256,1.78,2.298,-999.25,-999.25,1.13E-05,0.058849115,,
4248,8.52,0.261,85.09,98.19,0.265,2.68,0.263,4.15,2.264,-999.25,-999.25,61.77892685,1.686554432,,
4248.5,8.86,0.301,98.74,92.94,0.367,2.61,0.336,2.03,2.196,-999.25,-999.25,334.3665161,0.540776193,,
4249,9.36,0.307,101.95,94.23,0.403,2.56,0.358,2,2.185,-999.25,-999.25,571.4058228,0.551556528,,
4249.5,8.25,0.268,93.14,93.67,0.285,2.61,0.277,1.74,2.251,-999.25,-999.25,15.47456169,1.009333253,,
4250,8.11,0.204,89.22,88.42,0.225,2.72,0.215,1.5,2.362,-999.25,-999.25,0.000163529,2.25E-05,,
4250.5,8.37,0.178,85.64,79.58,0.196,2.77,0.187,1.74,2.405,-999.25,-999.25,1.48E-05,9.57E-05,,
4251,7.88,0.198,81.14,78.29,0.178,2.73,0.188,2.68,2.372,-999.25,-999.25,0.336089849,0.00010328,,
4251.5,7.94,0.255,83.27,84.94,0.206,2.63,0.232,2.7,2.274,-999.25,-999.25,17.25126266,2.277640581,,
4252,9.01,0.281,97.65,87.34,0.353,2.57,0.319,1.96,2.23,-999.25,-999.25,197.830246,0.661413848,,
4252.5,9.57,0.263,100.31,84.85,0.362,2.55,0.316,1.56,2.261,-999.25,-999.25,100.3191757,0.722225726,,
4253,9.78,0.235,93.52,85.38,0.281,2.6,0.259,1.58,2.308,-999.25,-999.25,12.12873936,0.157244608,,
4253.5,8.45,0.201,91.75,88.42,0.278,2.68,0.243,1.89,2.367,-999.25,-999.25,0.010647126,0.014277503,,
4254,8.59,0.219,90.03,92.75,0.252,2.74,0.236,1.83,2.336,-999.25,-999.25,0.000109625,0.00533552,,
4254.5,8.24,0.273,92.02,90.43,0.238,2.73,0.256,1.23,2.243,-999.25,-999.25,11.1925478,0.021044863,,
4255,8.45,0.347,91.57,94.21,0.29,2.64,0.32,2.23,2.116,-999.25,-999.25,534.0456543,0.764327288,,
4255.5,9.86,0.407,105.43,99.28,0.427,2.55,0.417,1.74,2.014,-999.25,-999.25,5809.654297,27.30418587,,
4256,10.23,0.427,102.31,105.65,0.399,2.53,0.413,1.94,1.979,-999.25,-999.25,5372.247559,73.52609253,,
4256.5,10.29,0.419,111.74,106.11,0.443,2.6,0.431,1.05,1.993,-999.25,-999.25,9338.697266,10.31018066,,
4257,8.59,0.346,108.89,100.95,0.446,2.77,0.399,1.46,2.118,-999.25,-999.25,1602.587036,0.468135566,,
4257.5,8.79,0.267,96.7,93.49,0.356,2.96,0.315,2.31,2.254,-999.25,-999.25,128.3584747,1.650868058,,
4258,7.88,0.21,84.79,87.87,0.258,3.09,0.235,3.81,2.352,-999.25,-999.25,0.046449896,3.905978203,,
4258.5,8.12,0.204,86.38,89.17,0.298,3.13,0.255,4.71,2.361,-999.25,-999.25,19.77991676,10.72548294,,
4259,7.97,0.183,93.83,92.3,0.334,3.14,0.269,2.59,2.398,-999.25,-999.25,0.289610296,0.199956417,,
4259.5,8.08,0.161,89.6,87.33,0.245,3.13,0.207,1.75,2.435,-999.25,-999.25,0.000206831,9.39E-05,,
4260,7.9,0.125,83.5,76.54,0.192,3.14,0.162,2.19,2.496,-999.25,-999.25,1.118546605,0.021220068,,
4260.5,7.84,0.112,79.29,62.9,0.143,3.11,0.128,2.35,2.519,-999.25,-999.25,0.150198549,0.002883244,,
4261,7.84,0.101,76.21,57.28,0.112,3.11,0.107,2.75,2.538,-999.25,-999.25,0.023138208,0.001754104,,
4261.5,7.84,0.099,76.63,53.51,0.123,3.1,0.112,2.89,2.541,-999.25,-999.25,0.05921616,0.001821664,,
4262,7.91,0.102,77.15,58.67,0.132,3.07,0.118,2.96,2.536,-999.25,-999.25,0.095438227,0.002605307,,
4262.5,7.95,0.112,80.78,65.67,0.184,3.03,0.152,2.96,2.519,-999.25,-999.25,0.966780066,0.030295776,,
4263,7.99,0.125,87.06,72.22,0.255,2.97,0.201,2.57,2.497,-999.25,-999.25,1.464207411,0.025345776,,
4263.5,7.98,0.135,86.71,76.09,0.246,2.92,0.198,2.48,2.479,-999.25,-999.25,0.383397728,0.057388104,,
4264,7.91,0.152,85.36,76.46,0.224,2.93,0.191,2.37,2.449,-999.25,-999.25,0.000246693,0.000157395,,
4264.5,7.87,0.17,88.17,82.07,0.254,2.94,0.216,2.25,2.419,-999.25,-999.25,0.00146336,0.000534001,,
4265,7.88,0.192,91.01,85.84,0.281,2.98,0.241,2.09,2.382,-999.25,-999.25,4.097848892,0.032826174,,
4265.5,8.01,0.192,94.19,89.62,0.304,3.01,0.254,1.82,2.382,-999.25,-999.25,6.354622364,0.02134693,,
4266,8.07,0.182,90.28,84.46,0.265,3.1,0.227,1.95,2.398,-999.25,-999.25,0.541111231,0.000120329,,
4266.5,8.1,0.166,88.35,82.31,0.244,3.17,0.209,2,2.426,-999.25,-999.25,0.006857297,3.03E-07,,
4267,7.99,0.163,88.84,81.75,0.259,3.21,0.216,2.18,2.431,-999.25,-999.25,0.060611878,9.28E-07,,
4267.5,7.89,0.158,89.03,85.07,0.254,3.19,0.212,2.04,2.439,-999.25,-999.25,0.000929924,1.22E-06,,
4268,7.9,0.162,89.99,86.95,0.253,3.13,0.212,1.8,2.434,-999.25,-999.25,0.000747724,1.18E-05,,
4268.5,7.93,0.164,90.68,94.32,0.264,3.11,0.22,1.89,2.43,-999.25,-999.25,1.87E-05,2.25E-06,,
4269,8.05,0.188,90.42,100.67,0.266,3.11,0.23,2.05,2.389,-999.25,-999.25,2.98E-06,2.52E-06,,
4269.5,8.11,0.193,93.2,105.19,0.312,3.17,0.259,2.36,2.38,-999.25,-999.25,1.62E-06,0.000115816,,
4270,8.17,0.206,99.64,103.07,0.357,3.24,0.291,1.73,2.358,-999.25,-999.25,0.012342587,5.16E-05,,
4270.5,8.04,0.195,99.93,100.12,0.342,3.43,0.278,1.43,2.377,-999.25,-999.25,4.915442944,1.55E-05,,
4271,7.96,0.184,93.8,95.98,0.302,3.7,0.25,1.91,2.395,-999.25,-999.25,2.43E-05,1.53E-06,,
4271.5,8.03,0.139,90.79,95.7,0.295,4.02,0.231,2.58,2.472,-999.25,-999.25,1.53E-06,9.61E-07,,
4272,8.03,0.123,90.08,92.48,0.296,4.12,0.227,2.82,2.5,-999.25,-999.25,2.77E-06,2.41E-05,,
4272.5,8.44,0.119,85.92,91,0.247,4.09,0.194,2.97,2.507,-999.25,-999.25,2.08E-06,1.15E-05,,
4273,7.99,0.134,80.62,83.7,0.171,4.01,0.154,2.74,2.482,-999.25,-999.25,2.19E-06,2.50E-05,,
4273.5,7.96,0.135,82.74,85.64,0.19,3.89,0.165,2.46,2.479,-999.25,-999.25,5.22E-06,0.000126761,,
4274,7.9,0.147,88.02,92.08,0.254,3.77,0.208,2.38,2.458,-999.25,-999.25,3.50E-06,1.32E-06,,
4274.5,7.87,0.156,92.69,96.34,0.305,3.6,0.242,2.25,2.443,-999.25,-999.25,2.11E-05,1.52E-06,,
4275,7.86,0.151,92.07,87.59,0.304,3.49,0.24,2.33,2.451,-999.25,-999.25,0.077453792,5.18E-06,,
4275.5,7.93,0.137,84.17,78.56,0.222,3.46,0.184,2.76,2.475,-999.25,-999.25,0.00014544,0.000398772,,
4276,8.02,0.141,78.52,79.39,0.166,3.44,0.154,3.6,2.469,-999.25,-999.25,2.59E-06,0.000190773,,
4276.5,8.07,0.163,84.63,89.8,0.229,3.49,0.199,2.89,2.431,-999.25,-999.25,1.72E-06,7.76E-07,,
4277,8.1,0.184,92.52,100.4,0.304,3.54,0.251,2.32,2.396,-999.25,-999.25,4.19E-06,1.98E-06,,
4277.5,8.25,0.179,94.08,102.61,0.302,3.59,0.248,1.91,2.403,-999.25,-999.25,2.07E-06,2.67E-06,,
4278,7.84,0.17,91.1,105.93,0.264,3.57,0.222,1.88,2.419,-999.25,-999.25,1.90E-06,2.49E-06,,
4278.5,7.96,0.172,89.1,101.77,0.248,3.5,0.213,2.02,2.416,-999.25,-999.25,1.63E-06,9.20E-07,,
4279,7.99,0.2,94.47,103.59,0.306,3.39,0.258,1.9,2.367,-999.25,-999.25,6.03E-06,2.75E-06,,
4279.5,8.38,0.209,100.48,98.33,0.378,3.32,0.305,1.89,2.353,-999.25,-999.25,8.543341637,0.001944644,,
4280,8.13,0.188,95.14,87.38,0.327,3.38,0.267,2.03,2.388,-999.25,-999.25,10.77434635,0.000170701,,
4280.5,8.13,0.155,86.66,75.33,0.234,3.54,0.198,2.21,2.444,-999.25,-999.25,0.226973236,7.54E-07,,
4281,7.96,0.131,81.2,69.09,0.17,3.7,0.152,2.39,2.486,-999.25,-999.25,0.036113739,0.020833898,,
4281.5,7.85,0.126,80.46,72.23,0.181,3.79,0.156,3.04,2.494,-999.25,-999.25,0.000127699,0.001864523,,
4282,7.89,0.138,85.28,75.91,0.226,3.89,0.187,2.44,2.475,-999.25,-999.25,0.001590436,2.12E-05,,
4282.5,7.96,0.15,86.88,82.05,0.231,3.96,0.195,2.11,2.453,-999.25,-999.25,5.46E-05,1.10E-06,,
4283,8.08,0.167,93.46,88.13,0.299,3.91,0.242,1.88,2.424,-999.25,-999.25,0.002650782,1.82E-05,,
4283.5,8.1,0.168,98.36,98.17,0.343,3.69,0.27,1.71,2.422,-999.25,-999.25,0.013372259,6.45E-06,,
4284,8.09,0.164,99.65,101.69,0.351,3.42,0.274,1.62,2.429,-999.25,-999.25,0.202220142,0.00445731,,
4284.5,8.19,0.157,96.16,108.14,0.309,3.23,0.245,1.64,2.442,-999.25,-999.25,4.64E-05,0.012075757,,
4285,7.99,0.16,98.19,108.6,0.331,3.14,0.26,1.62,2.436,-999.25,-999.25,0.000169443,0.009022412,,
4285.5,8.13,0.165,96.12,111.45,0.305,3.12,0.245,1.61,2.427,-999.25,-999.25,2.57E-05,0.000559562,,
4286,8.11,0.174,95.93,106.29,0.307,3.13,0.25,1.64,2.412,-999.25,-999.25,2.33E-05,2.21E-05,,
4286.5,8.18,0.181,95.53,102.98,0.314,3.17,0.256,1.81,2.401,-999.25,-999.25,3.08E-05,9.37E-06,,
4287,8.17,0.173,96.27,99.11,0.318,3.25,0.256,1.7,2.414,-999.25,-999.25,0.002943238,2.27E-05,,
4287.5,8.19,0.148,96.09,89.71,0.323,3.34,0.251,1.76,2.458,-999.25,-999.25,3.497838736,0.005450341,,
4288,8.22,0.114,90.4,80.42,0.265,3.45,0.204,1.9,2.515,-999.25,-999.25,1.209725618,0.013268235,,
4288.5,7.86,0.106,86.62,70.93,0.233,3.56,0.181,2.15,2.529,-999.25,-999.25,1.368676424,0.020434329,,
4289,7.96,0.113,83.66,70.75,0.211,3.63,0.169,2.59,2.516,-999.25,-999.25,1.065999746,0.027615104,,
4289.5,8.03,0.126,82.94,71.81,0.192,3.6,0.162,2.36,2.495,-999.25,-999.25,0.044636209,0.02337952,,
4290,8.08,0.132,87.01,80.1,0.22,3.44,0.181,1.84,2.484,-999.25,-999.25,0.015897887,0.016239606,,
4290.5,8.24,0.143,100.07,93.27,0.347,3.24,0.265,1.44,2.466,-999.25,-999.25,2.455390453,0.046922944,,
4291,8.1,0.159,100.86,101.32,0.354,3.1,0.274,1.46,2.439,-999.25,-999.25,2.172824144,0.034449603,,
4291.5,8.18,0.168,98.9,102.42,0.347,3.06,0.273,1.7,2.423,-999.25,-999.25,0.005152239,0.006072124,,
4292,7.91,0.162,95.38,94.37,0.324,3.09,0.256,1.96,2.432,-999.25,-999.25,0.043355461,0.001624549,,
4292.5,7.95,0.138,90.93,81.19,0.289,3.22,0.226,2.26,2.475,-999.25,-999.25,1.632499218,0.009993549,,
4293,7.92,0.123,81.71,67.01,0.178,3.42,0.153,2.4,2.5,-999.25,-999.25,0.834856629,0.018768087,,
4293.5,8.03,0.111,78.43,64.2,0.138,3.6,0.125,2.59,2.52,-999.25,-999.25,1.195852876,0.004096453,,
4294,8.01,0.111,82.05,74.24,0.179,3.63,0.149,2.35,2.52,-999.25,-999.25,1.174967527,0.023698768,,
4294.5,7.99,0.121,87.93,86.58,0.246,3.5,0.194,2.18,2.503,-999.25,-999.25,0.063552059,0.007837185,,
4295,8.05,0.136,88.05,95.61,0.243,3.3,0.197,2.14,2.477,-999.25,-999.25,0.003824177,0.006526972,,
4295.5,7.9,0.154,91.23,103.72,0.266,3.18,0.217,1.87,2.447,-999.25,-999.25,5.46E-05,0.001334963,,
4296,7.93,0.153,93.31,108.79,0.29,3.17,0.232,1.89,2.448,-999.25,-999.25,5.39E-05,0.006693345,,
4296.5,8.02,0.153,91.66,110.54,0.273,3.23,0.221,1.96,2.448,-999.25,-999.25,2.69E-05,0.001364406,,
4297,8.02,0.15,89.02,108.41,0.237,3.28,0.198,1.86,2.453,-999.25,-999.25,0.000206779,0.002672103,,
4297.5,8.03,0.151,87.57,120.39,0.218,3.26,0.188,1.92,2.451,-999.25,-999.25,0.003007257,0.041582856,,
4298,8.02,0.154,91.74,141.48,0.256,3.17,0.211,1.84,2.447,-999.25,-999.25,0.754512548,0.027165102,,
4298.5,8.03,0.152,94.3,157.24,0.289,3.09,0.231,2.03,2.449,-999.25,-999.25,2.227265358,0.033052094,,
4299,8.09,0.152,95.02,161.94,0.293,3.07,0.233,1.99,2.45,-999.25,-999.25,2.507583857,0.045979533,,
4299.5,8.07,0.146,94.17,160.18,0.29,3.15,0.23,2.11,2.46,-999.25,-999.25,2.436235666,0.02899004,,
4300,8,0.147,90.97,161.75,0.258,3.27,0.21,2.22,2.458,-999.25,-999.25,2.327773809,0.026135245,,
4300.5,8.03,0.147,87.08,158.16,0.208,3.41,0.18,2.1,2.459,-999.25,-999.25,1.93330133,0.040204741,,
4301,8.03,0.145,87.23,148.3,0.215,3.45,0.183,2.14,2.462,-999.25,-999.25,1.189294219,0.042653471,,
4301.5,7.98,0.151,89.56,139.92,0.244,3.45,0.203,2.1,2.451,-999.25,-999.25,0.000132628,0.005521105,,
4302,7.99,0.153,89.12,128.54,0.238,3.44,0.2,2,2.448,-999.25,-999.25,6.29E-06,0.000332519,,
4302.5,7.95,0.141,89.06,115.83,0.241,3.54,0.197,1.98,2.469,-999.25,-999.25,3.42E-05,0.000362146,,
4303,7.93,0.128,84.45,98.98,0.207,3.59,0.172,2.4,2.491,-999.25,-999.25,0.000349956,0.029842947,,
4303.5,8.09,0.098,80.55,85.48,0.187,3.54,0.149,3.33,2.542,-999.25,-999.25,1.032201648,0.021675128,,
4304,8.95,0.084,83.54,79.07,0.198,3.39,0.152,2.44,2.566,-999.25,-999.25,0.682864308,0.022692103,,
